time_s,time_ms,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,X_GYRO_LWR_raw,Y_GYRO_LWR_raw,Z_GYRO_LWR_raw,X_ACCL_LWR_raw,Y_ACCL_LWR_raw,Z_ACCL_LWR_raw
18.797699,18797.699400,0.107860,0.362386,-0.004007,0.063682,-0.948169,-0.305722,70687,237493,-2626,3338756,-49711379,-16028638
18.798190,18798.189600,0.059590,0.312079,-0.003680,0.065948,-0.945404,-0.308593,39053,204524,-2412,3457573,-49566402,-16179182
18.798680,18798.679800,0.108083,0.113118,-0.101399,0.070053,-0.947986,-0.309552,70833,74133,-66453,3672817,-49701770,-16229457
18.799170,18799.170000,0.058821,0.014700,-0.247179,0.064167,-0.950415,-0.310102,38549,9634,-161991,3364210,-49829096,-16258290
18.799611,18799.611180,-0.132263,-0.189874,-0.002356,0.063833,-0.945628,-0.309204,-86680,-124436,-1544,3346700,-49578156,-16211216
18.800101,18800.101380,-0.083400,-0.090788,0.094719,0.066286,-0.941320,-0.308848,-54657,-59499,62075,3475272,-49352261,-16192545
18.800592,18800.591580,0.255276,0.359584,0.238536,0.065692,-0.943877,-0.308771,167298,235657,156327,3444175,-49486359,-16188481
18.801033,18801.032760,0.208815,0.156902,0.384982,0.063390,-0.943817,-0.305582,136849,102827,252302,3323474,-49483173,-16021284
18.801523,18801.522960,0.012944,-0.039629,0.045366,0.067433,-0.946781,-0.303382,8483,-25971,29731,3535442,-49638577,-15905970
18.802013,18802.013160,0.011143,0.013174,-0.149449,0.067065,-0.941871,-0.300584,7303,8634,-97943,3516113,-49381157,-15759273
18.802503,18802.503360,0.107887,0.063666,-0.150099,0.064611,-0.940296,-0.301765,70705,41724,-98369,3387477,-49298591,-15821159
18.802945,18802.944540,0.012128,0.160860,0.045354,0.062930,-0.943614,-0.302022,7948,105421,29723,3299326,-49472537,-15834654
18.803435,18803.434740,-0.230241,0.159938,0.046973,0.061393,-0.943523,-0.304325,-150891,104817,30784,3218762,-49467753,-15955409
18.803925,18803.924940,-0.327190,0.159570,0.047620,0.060071,-0.943886,-0.302560,-214427,104576,31208,3149468,-49486813,-15862839
18.804366,18804.366120,-0.180162,0.057867,0.192764,0.060986,-0.941873,-0.302406,-118071,37924,126330,3197413,-49381273,-15854760
18.804856,18804.856320,-0.178149,-0.144630,0.338887,0.062247,-0.942366,-0.302009,-116752,-94785,222093,3263553,-49407137,-15833949
18.805347,18805.346520,-0.080997,-0.194385,0.338242,0.061088,-0.942523,-0.297668,-53082,-127392,221670,3202767,-49415361,-15606370
18.805837,18805.836720,-0.132671,-0.089632,-0.002362,0.062146,-0.942947,-0.299328,-86947,-58741,-1548,3258239,-49437597,-15693413
18.806278,18806.277900,-0.183354,0.063231,-0.196860,0.064459,-0.938782,-0.306253,-120163,41439,-129014,3379519,-49219227,-16056468
18.806768,18806.768100,0.207054,-0.188586,-0.004623,0.064964,-0.941365,-0.306050,135695,-123592,-3030,3405975,-49354653,-16045811
18.807258,18807.258300,0.307007,-0.342606,0.286957,0.067833,-0.945655,-0.308466,201200,-224530,188060,3556408,-49579536,-16172478
18.807699,18807.699480,0.158551,0.109949,0.141792,0.067324,-0.941525,-0.303704,103908,72056,92925,3529727,-49363015,-15922854
18.808190,18808.189680,0.060416,0.012019,-0.052367,0.066075,-0.943206,-0.309086,39594,7877,-34319,3464239,-49451160,-16204994
18.808680,18808.679880,0.015358,-0.242798,0.240190,0.067890,-0.943887,-0.308017,10065,-159120,157411,3559378,-49486839,-16148984
18.809170,18809.170080,-0.031920,-0.244994,0.386623,0.066569,-0.944726,-0.307762,-20919,-160559,253377,3490157,-49530849,-16135578
18.809611,18809.611260,0.015152,-0.192676,0.240187,0.069739,-0.945008,-0.309722,9930,-126272,157409,3656348,-49545654,-16238350
18.810101,18810.101460,0.011952,-0.087738,-0.100739,0.067805,-0.946995,-0.310001,7833,-57500,-66020,3554931,-49649835,-16252996
18.810592,18810.591660,0.304585,-0.039864,0.140829,0.068595,-0.950716,-0.310801,199613,-26125,92294,3596378,-49844916,-16294948
18.811033,18811.032840,0.304781,0.009587,0.189529,0.070065,-0.950361,-0.315493,199741,6283,124210,3673402,-49826267,-16540925
18.811523,18811.523040,0.303174,0.111842,0.043414,0.071924,-0.957914,-0.316302,198688,73297,28452,3770885,-50222287,-16583342
18.812013,18812.013240,0.253299,0.163792,-0.102374,0.070952,-0.957919,-0.314094,166002,107343,-67092,3719906,-50222529,-16467564
18.812503,18812.503440,0.398926,0.114223,-0.103342,0.067892,-0.954461,-0.313234,261440,74857,-67726,3559506,-50041240,-16422472
18.812945,18812.944620,0.253922,-0.086147,-0.151062,0.068070,-0.956306,-0.314209,166410,-56457,-99000,3568825,-50137993,-16473584
18.813435,18813.434820,-0.035927,-0.039142,-0.003012,0.070530,-0.955688,-0.314222,-23545,-25652,-1974,3697811,-50105551,-16474308
18.813925,18813.925020,-0.084819,0.160490,0.046002,0.069103,-0.960017,-0.312752,-55587,105179,30148,3622969,-50332527,-16397238
18.814366,18814.366200,-0.085219,0.161162,-0.002701,0.070614,-0.952698,-0.312399,-55849,105619,-1770,3702232,-49948818,-16378683
18.814856,18814.856400,-0.085033,0.310185,0.094698,0.071325,-0.952963,-0.311963,-55727,203283,62061,3739463,-49962686,-16355820
18.815347,18815.346600,-0.084828,0.260063,0.094699,0.069574,-0.956749,-0.311278,-55593,170435,62062,3647683,-50161203,-16319928
18.815837,18815.836800,0.060815,0.011348,-0.003664,0.070941,-0.956657,-0.312215,39856,7437,-2401,3719358,-50156370,-16369032
18.816278,18816.277980,0.108287,0.062996,-0.101396,0.065846,-0.958829,-0.309226,70967,41285,-66451,3452252,-50270231,-16212369
18.816768,18816.768180,0.008955,-0.032924,-0.441664,0.063218,-0.957314,-0.304153,5869,-21577,-289449,3314440,-50190804,-15946362
18.817258,18817.258380,0.107889,0.063666,-0.150099,0.065367,-0.952759,-0.299602,70706,41724,-98369,3427138,-49952015,-15707793
18.817700,18817.699560,0.060815,0.011348,-0.003664,0.060272,-0.952347,-0.298919,39856,7437,-2401,3159990,-49930436,-15671969
18.818190,18818.189760,0.011543,0.012505,-0.100746,0.060421,-0.953308,-0.305142,7565,8195,-66025,3167818,-49980795,-15998228
18.818680,18818.679960,-0.035937,0.060431,0.045683,0.061664,-0.955411,-0.304966,-23552,39604,29939,3232969,-50091062,-15989018
18.819170,18819.170160,-0.325972,-0.041588,0.096335,0.062043,-0.950767,-0.302167,-213629,-27255,63134,3252852,-49847562,-15842254
18.819611,18819.611340,0.012946,-0.039629,0.045366,0.060479,-0.947880,-0.301622,8484,-25971,29731,3170852,-49696230,-15813655
18.820102,18820.101540,0.157198,-0.335783,-0.247806,0.064939,-0.947514,-0.302298,103021,-220059,-162402,3404663,-49677019,-15849109
18.820592,18820.591740,0.157384,-0.186758,-0.150409,0.064279,-0.951214,-0.303187,103143,-122394,-98572,3370076,-49870990,-15895711
18.821033,18821.032920,-0.133302,0.259879,0.095024,0.061196,-0.949132,-0.303098,-87361,170314,62275,3208437,-49761862,-15891080
18.821523,18821.523120,-0.133701,0.260550,0.046321,0.065942,-0.948312,-0.298189,-87622,170754,30357,3457255,-49718865,-15633690
18.822013,18822.013320,0.011320,0.261772,-0.003354,0.064174,-0.950725,-0.297405,7419,171555,-2198,3364550,-49845366,-15592609
18.822504,18822.503520,-0.231219,0.110484,-0.001721,0.067200,-0.950838,-0.307196,-151532,72407,-1128,3523203,-49851286,-16105908
18.822945,18822.944700,-0.326961,0.008530,0.096338,0.067607,-0.946483,-0.308910,-214277,5590,63136,3544578,-49622953,-16195764
18.823435,18823.434900,-0.180528,-0.141951,0.144078,0.064517,-0.949339,-0.306718,-118311,-93029,94423,3382573,-49772695,-16080839
18.823925,18823.925100,-0.278673,-0.140309,-0.001382,0.064653,-0.951188,-0.308724,-182631,-91953,-906,3389667,-49869653,-16186006
18.824366,18824.366280,-0.180528,-0.141951,0.144078,0.065684,-0.952396,-0.309883,-118311,-93029,94423,3443709,-49932969,-16246817
18.824856,18824.856480,-0.276668,-0.243236,0.193434,0.067074,-0.950570,-0.308740,-181317,-159407,126769,3516600,-49837235,-16186863
18.825347,18825.346680,-0.132852,-0.140427,0.046349,0.064907,-0.948899,-0.305724,-87066,-92030,30375,3402983,-49749641,-16028760
18.825837,18825.836880,-0.085185,-0.039330,-0.002684,0.064027,-0.949962,-0.303531,-55827,-25775,-1759,3356836,-49805377,-15913754
18.826278,18826.278060,-0.134253,-0.088293,-0.099763,0.064704,-0.948352,-0.305599,-87984,-57864,-65381,3392357,-49720947,-16022193
18.826768,18826.768260,-0.132843,-0.239999,-0.002350,0.066357,-0.946455,-0.307696,-87060,-157286,-1540,3479032,-49621494,-16132140
18.827258,18827.258460,0.012355,0.009819,0.094072,0.067430,-0.948096,-0.309651,8097,6435,61651,3535290,-49707553,-16234623
18.827700,18827.699640,0.013356,-0.041643,0.191481,0.068038,-0.947273,-0.312127,8753,-27291,125489,3567174,-49664385,-16364424
18.828190,18828.189840,-0.084193,0.008780,0.143422,0.071073,-0.950517,-0.307723,-55177,5754,93993,3726259,-49834487,-16133554
18.828680,18828.680040,-0.328380,0.259810,0.047621,0.065472,-0.947563,-0.307362,-215207,170269,31209,3432602,-49679612,-16114636
18.829170,18829.170240,-0.277689,0.007373,0.193419,0.062534,-0.945015,-0.309046,-181986,4832,126759,3278562,-49546008,-16202915
18.829611,18829.611420,-0.034903,-0.191522,0.143109,0.066837,-0.944332,-0.308374,-22874,-125516,93788,3504165,-49510204,-16167680
18.830102,18830.101620,-0.036703,-0.138718,-0.051704,0.066463,-0.944596,-0.303713,-24054,-90910,-33885,3484589,-49524038,-15923312
18.830592,18830.591820,-0.132861,-0.040854,0.095045,0.067703,-0.944794,-0.308770,-87072,-26774,62289,3549608,-49534403,-16188460
18.831033,18831.033000,0.013358,-0.041643,0.191479,0.064641,-0.947303,-0.308749,8754,-27291,125488,3389054,-49665983,-16187317
18.831523,18831.523200,0.207057,-0.090358,0.141486,0.062936,-0.951520,-0.307754,135697,-59217,92724,3299675,-49887047,-16135147
18.832013,18832.013400,-0.181538,0.009082,0.095366,0.063639,-0.947935,-0.306200,-118973,5952,62499,3336509,-49699105,-16053705
18.832504,18832.503600,-0.423714,0.057613,0.145685,0.062192,-0.950734,-0.304592,-277685,37757,95476,3260641,-49845828,-15969375
18.832945,18832.944780,-0.228398,-0.192929,0.193108,0.056763,-0.958100,-0.304815,-149683,-126438,126555,2976019,-50232034,-15981072
18.833435,18833.434980,-0.036108,-0.089937,0.045699,0.056390,-0.961266,-0.299761,-23664,-58941,29949,2956447,-50398045,-15716108
18.833925,18833.925180,0.009358,0.064635,-0.246852,0.055922,-0.966041,-0.294098,6133,42359,-161777,2931919,-50648364,-15419222
18.834366,18834.366360,-0.087589,0.064267,-0.246205,0.051378,-0.968561,-0.291832,-57402,42118,-161353,2693692,-50780511,-15300414
18.834857,18834.856560,0.059642,-0.087558,-0.101012,0.048973,-0.968369,-0.295801,39087,-57382,-66199,2567588,-50770403,-15508497
18.835347,18835.346760,0.205472,-0.187250,-0.101930,0.050249,-0.965070,-0.299898,134658,-122716,-66801,2634477,-50597473,-15723269
18.835837,18835.836960,0.255376,-0.537918,-0.102234,0.052443,-0.959675,-0.302375,167363,-352530,-67000,2749504,-50314631,-15853163
18.836278,18836.278140,0.303236,-0.387367,-0.102568,0.057676,-0.959310,-0.306250,198729,-253865,-67219,3023858,-50295473,-16056320
18.836768,18836.768340,0.448833,-0.138219,0.042555,0.060323,-0.955955,-0.310059,294147,-90583,27889,3162652,-50119552,-16256047
18.837259,18837.258540,0.545576,-0.087729,0.041905,0.051313,-0.954157,-0.314406,357549,-57494,27463,2690282,-50025293,-16483926
18.837700,18837.699720,0.447441,-0.185658,-0.152252,0.056248,-0.953978,-0.314132,293235,-121673,-99780,2949030,-50015898,-16469589
18.838190,18838.189920,0.204878,-0.236031,-0.199335,0.053086,-0.958261,-0.315957,134269,-154685,-130636,2783218,-50240449,-16565226
18.838680,18838.680120,0.398784,-0.334866,-0.249327,0.044461,-0.964656,-0.319312,261347,-219458,-163399,2331016,-50575759,-16741140
18.839170,18839.170320,0.785979,-0.382175,-0.349319,0.038449,-0.971666,-0.316448,515099,-250462,-228930,2015855,-50943278,-16591011
18.839612,18839.611500,0.883130,-0.431927,-0.349965,0.036628,-0.981171,-0.312367,578768,-283068,-229353,1920355,-51441622,-16377008
18.840102,18840.101700,0.883122,-0.332355,-0.301268,0.030743,-0.993102,-0.314630,578763,-217812,-197439,1611813,-52067128,-16495684
18.840592,18840.591900,0.979086,-0.479669,-0.496719,0.026971,-1.000317,-0.322906,641654,-314356,-325530,1414061,-52445427,-16929599
18.841033,18841.033080,1.172377,-0.428142,-0.546719,0.034927,-1.007134,-0.325404,768329,-280587,-358298,1831180,-52802852,-17060521
18.841523,18841.523280,1.221640,-0.329726,-0.400940,0.048071,-1.017012,-0.322729,800614,-216089,-262760,2520313,-53320693,-16920269
18.842013,18842.013480,1.463834,-0.577402,-0.548654,0.055070,-1.014434,-0.328893,959338,-378406,-359566,2887266,-53185569,-17243443
18.842504,18842.503680,1.658954,-0.877396,-0.549931,0.065093,-1.001673,-0.340149,1087212,-575010,-360403,3412765,-52516522,-17833586
18.842945,18842.944860,1.710034,-1.030928,-0.306731,0.080401,-0.985114,-0.361756,1120688,-675629,-201019,4215335,-51648367,-18966431
18.843435,18843.435060,2.096803,-0.778845,-0.309337,0.083402,-0.968910,-0.373762,1374161,-510424,-202727,4372692,-50798788,-19595867
18.843925,18843.925260,2.290485,-0.628415,-0.261935,0.083681,-0.953832,-0.372037,1501092,-411838,-171662,4387289,-50008258,-19505473
18.844366,18844.366440,2.340768,-0.780608,-0.116144,0.088479,-0.951049,-0.367139,1534046,-511579,-76116,4638871,-49862357,-19248633
18.844857,18844.856640,2.146085,-0.879576,-0.260951,0.094867,-0.947947,-0.366496,1406458,-576439,-171017,4973741,-49699729,-19214969
18.845347,18845.346840,2.288860,-0.327013,-0.310657,0.103141,-0.954795,-0.367608,1500027,-214311,-203592,5407570,-50058741,-19273232
18.845837,18845.837040,2.338727,-0.279390,-0.116173,0.106600,-0.958677,-0.367917,1532708,-183101,-76135,5588894,-50262304,-19289470
18.846278,18846.278220,2.484964,-0.479324,-0.117131,0.099114,-0.965293,-0.359006,1628546,-314130,-76763,5196421,-50609151,-18822274
18.846768,18846.768420,2.630403,-0.677917,-0.215497,0.080402,-0.965389,-0.342245,1723861,-444280,-141228,4215358,-50614166,-17943513
18.847259,18847.258620,2.628798,-0.575664,-0.361612,0.064900,-0.968628,-0.326735,1722809,-377267,-236986,3402625,-50783988,-17130310
18.847700,18847.699800,2.823270,-0.326999,-0.168109,0.049529,-0.969466,-0.309527,1850258,-214302,-110172,2596745,-50827915,-16228119
18.848190,18848.190000,2.921812,-0.329314,0.026054,0.043234,-0.975494,-0.293554,1914839,-215819,17075,2266684,-51143970,-15390688
18.848680,18848.680200,2.776788,-0.330536,0.075728,0.035140,-0.977525,-0.284344,1819796,-216620,49629,1842358,-51250468,-14907802
18.849170,18849.170400,3.164014,-0.676562,-0.170355,0.031367,-0.978099,-0.278127,2073568,-443392,-111644,1644547,-51280579,-14581881
18.849612,18849.611580,3.697661,-1.073499,-0.320004,0.033907,-0.979186,-0.272508,2423299,-703528,-209718,1777717,-51337569,-14287249
18.850102,18850.101780,3.794209,-1.072461,-0.369354,0.033820,-0.980388,-0.267858,2486573,-702848,-242060,1773162,-51400585,-14043479
18.850592,18850.591980,3.697450,-1.022034,-0.417418,0.034760,-0.977515,-0.268601,2423161,-669800,-273559,1822419,-51249933,-14082446
18.851033,18851.033160,3.698453,-1.073495,-0.320009,0.037252,-0.969746,-0.266217,2423818,-703526,-209721,1953067,-50842612,-13957432
18.851523,18851.523360,3.700272,-1.325446,-0.222589,0.029444,-0.958165,-0.271323,2425010,-868644,-145876,1543703,-50235422,-14225114
18.852014,18852.013560,3.652820,-1.576239,-0.222250,0.026753,-0.947013,-0.282886,2393912,-1033004,-145654,1402646,-49650752,-14831397
18.852504,18852.503760,3.700494,-1.574713,-0.319981,0.020450,-0.944065,-0.281700,2425156,-1032004,-209703,1072156,-49496180,-14769180
18.852945,18852.944940,3.698889,-1.472459,-0.466095,0.015201,-0.948820,-0.276188,2424104,-964991,-305460,796975,-49745489,-14480210
18.853435,18853.435140,3.746567,-1.470934,-0.563826,0.006384,-0.953384,-0.270895,2455350,-963991,-369509,334697,-49984782,-14202720
18.853925,18853.925340,4.036426,-1.617513,-0.760573,-0.014432,-0.956834,-0.263966,2645312,-1060053,-498449,-756643,-50165643,-13839443
18.854367,18854.366520,4.034830,-1.614830,-0.955385,-0.081741,-0.953651,-0.250139,2644266,-1058295,-626121,-4285585,-49998779,-13114472
18.854857,18854.856720,3.842560,-1.916968,-0.905368,-0.118437,-0.946573,-0.216230,2518260,-1256304,-593342,-6209487,-49627706,-11336659
18.855347,18855.346920,3.895663,-2.372575,-0.564745,-0.084139,-0.954441,-0.195067,2553062,-1554891,-370111,-4411315,-50040179,-10227119
18.855837,18855.837120,3.897298,-2.773549,-0.564722,-0.063284,-0.970235,-0.207178,2554133,-1817673,-370096,-3317893,-50868267,-10862074
18.856278,18856.278300,4.040938,-2.919339,-0.857904,-0.053804,-0.987974,-0.231226,2648269,-1913218,-562236,-2820869,-51798305,-12122898
18.856769,18856.768500,4.137895,-3.018542,-0.907248,-0.045746,-1.002001,-0.207326,2711811,-1978232,-594574,-2398431,-52533734,-10869841
18.857259,18857.258700,4.090034,-3.169093,-0.906917,-0.044212,-1.001577,-0.179700,2680445,-2076897,-594357,-2317979,-52511457,-9421478
18.857700,18857.699880,3.897363,-3.470560,-0.905603,-0.039852,-0.992249,-0.199311,2554176,-2274466,-593496,-2089377,-52022422,-10449658
18.858190,18858.190080,3.704089,-3.721234,-0.952998,-0.049272,-0.997714,-0.214722,2427512,-2438748,-624557,-2583265,-52308930,-11257620
18.858680,18858.680280,3.898238,-4.268486,-1.197777,-0.061719,-1.000322,-0.221803,2554749,-2797395,-784975,-3235849,-52445697,-11628877
18.859170,18859.170480,4.045682,-4.570006,-1.101324,-0.064240,-1.005616,-0.223319,2651378,-2994999,-721764,-3368026,-52723253,-11708368
18.859612,18859.611660,3.851173,-4.420377,-1.100038,-0.063316,-1.020492,-0.215580,2523905,-2896938,-720921,-3319558,-53503147,-11302609
18.860102,18860.101860,3.900056,-4.520438,-1.100356,-0.052087,-1.025617,-0.217160,2555941,-2962514,-721129,-2730859,-53771874,-11385425
18.860592,18860.592060,3.998228,-4.820799,-1.100986,-0.054086,-1.024371,-0.224708,2620279,-3159359,-721542,-2835667,-53706563,-11781183
18.861033,18861.033240,3.997646,-4.969153,-1.247087,-0.042010,-1.022147,-0.249591,2619897,-3256584,-817291,-2202519,-53589943,-13085750
18.861523,18861.523440,3.997684,-5.367444,-1.441876,-0.017269,-1.010172,-0.256406,2619922,-3517608,-944948,-905377,-52962093,-13443038
18.862014,18862.013640,3.950851,-5.868176,-1.490225,0.008179,-1.001407,-0.263578,2589230,-3845768,-976634,428835,-52502566,-13819075
18.862504,18862.503840,3.903381,-5.919824,-1.392493,0.019879,-1.004936,-0.270669,2558120,-3879616,-912584,1042209,-52687610,-14190854
18.862945,18862.945020,3.806006,-5.620802,-1.294456,0.020201,-1.005758,-0.270958,2494304,-3683649,-848335,1059121,-52730673,-14205991
18.863435,18863.435220,3.367123,-5.369168,-1.486369,0.020719,-1.006457,-0.258705,2206678,-3518738,-974107,1086293,-52767354,-13563610
18.863925,18863.925420,3.365927,-5.367157,-1.632478,0.011340,-1.001300,-0.242635,2205894,-3517420,-1069861,594521,-52496971,-12721088
18.864367,18864.366600,3.560649,-5.666481,-1.682460,0.003652,-0.997865,-0.243506,2333507,-3713585,-1102617,191486,-52316881,-12766722
18.864857,18864.856800,3.559666,-5.814163,-1.877263,-0.006430,-0.996613,-0.242725,2332863,-3810370,-1230283,-337111,-52251198,-12725767
18.865347,18865.347000,3.365770,-5.814900,-1.875967,-0.015092,-0.995849,-0.228771,2205791,-3810853,-1229434,-791279,-52211152,-11994193
18.865837,18865.837200,3.217966,-5.911003,-2.215912,-0.018549,-0.992957,-0.219734,2108926,-3873835,-1452220,-972477,-52059566,-11520396
18.866278,18866.278380,3.312929,-6.006856,-2.508771,-0.013886,-0.992659,-0.206368,2171161,-3936653,-1644148,-728009,-52043933,-10819610
18.866769,18866.768580,3.071394,-6.407410,-2.604535,0.000283,-0.983154,-0.196796,2012869,-4199160,-1706908,14856,-51545578,-10317800
18.867259,18867.258780,2.635548,-6.608885,-2.650313,0.010220,-0.967540,-0.198954,1727233,-4331199,-1736909,535841,-50726937,-10430906
18.867700,18867.699960,2.734296,-6.661319,-2.456146,0.018272,-0.949209,-0.203616,1791948,-4365562,-1609660,957961,-49765890,-10675336
