X_GYRO_LWR,Y_GYRO_LWR,Z_GYRO_LWR,X_ACCL_LWR,Y_ACCL_LWR,Z_ACCL_LWR,DATA_CNTR,TIME_STAMP_LWR,USB_TIMESTAMP_MS
11255991,-56898158,41997720,50811540,37334,20716918,3529,826,25173.3332
11321783,-57260561,42093071,50838003,-305380,20801965,3530,848,25173.3332
11100613,-57557036,42094573,50490534,-617508,20471509,3531,869,25173.3332
10974479,-57787633,42095435,50486498,-737041,20427817,3532,890,25173.3332
10657885,-58182314,42033744,50509299,-985968,20449877,3533,911,25173.3332
10723538,-58446614,42161007,50350132,-1023001,20317596,3534,932,25173.3332
10501966,-58644545,42162503,50372141,-1449360,20153196,3535,953,25173.3332
10280285,-59070654,42036341,50279253,-1808818,20206424,3536,974,25173.3332
10314443,-59466026,42131905,50387637,-2478241,20123781,3537,995,25173.3332
10029202,-59631351,42133824,50179589,-2942865,19830921,3538,1017,25190.9538
10095765,-59864560,42388757,50110906,-3739520,19760596,3539,1038,25190.9538
9841935,-60388014,42167059,50139498,-3982844,19715543,3540,1059,25190.9538
9906037,-60845445,42007070,49641552,-4243347,20039693,3541,1080,25190.9538
9906718,-61140196,41943251,49348392,-4707960,20041591,3542,1101,25190.9538
9590634,-61405065,42009225,49211727,-4749330,19896759,3543,1122,25190.9538
9621661,-61860420,41689858,48893011,-4973780,19998713,3544,1143,25190.9538
9529508,-61996567,42009683,49119768,-5320894,19759817,3545,1165,25190.9538
9498409,-62160927,42009905,48928627,-5678310,19407885,3546,1186,25190.9538
9467877,-62782960,41850589,48777765,-6172871,19236748,3547,1207,25190.9538
9404628,-63044665,41755275,48773700,-6845007,18965691,3548,1228,25190.9538
9501390,-63275117,41818487,48559886,-7250813,18922985,3549,1249,25190.9538
9532272,-63567111,41562948,48130348,-7676225,18966097,3550,1270,25190.9538
9597400,-63830531,41626375,48217377,-8017022,18808439,3551,1291,25190.9538
9726853,-64160725,41785137,48107729,-8355721,18691559,3552,1313,25190.9538
9789897,-64485886,41561305,48056785,-8688332,18610574,3553,1334,25190.9538
10138462,-64841929,41271730,47741791,-8933484,18554455,3554,1355,25190.9538
10140974,-65139757,41431336,47868011,-9415565,18405663,3555,1376,25207.9403
10174340,-65468554,41463061,47511415,-9593181,18312233,3556,1397,25207.9403
10493362,-65861081,41429044,47432291,-9946425,18119400,3557,1418,25207.9403
10398211,-66090060,41333940,47298147,-10378974,17937825,3558,1439,25207.9403
10750454,-66647830,41395473,47227282,-10672118,17774375,3559,1460,25207.9403
10972967,-66744894,41362076,47102138,-10757031,17410422,3560,1482,25207.9403
11196558,-67170192,41296778,47209118,-10877589,17253417,3561,1503,25207.9403
11097851,-67099584,40914395,47187836,-10544942,16800984,3562,1524,25207.9403
11386686,-67625381,41008269,46953263,-10987450,16835156,3563,1545,25207.9403
11483722,-67986785,41039572,46817459,-11136351,17038575,3564,1566,25207.9403
11642172,-68018150,40974676,46586869,-11164734,16775730,3565,1587,25207.9403
11773476,-68546749,41229202,46745730,-11591036,16478883,3566,1608,25207.9403
11994835,-68870427,40940473,46811016,-11733260,16291669,3567,1630,25207.9403
11994611,-69261523,40717069,46724773,-11973208,16380294,3568,1651,25207.9403
12375958,-69292922,40714525,46433834,-12365623,16265435,3569,1672,25207.9403
12409460,-69654568,40746251,46664595,-12365300,16104413,3570,1693,25207.9403
12728360,-70144759,40648403,46455770,-12670736,15997582,3571,1714,25207.9403
12888135,-70374090,40647355,46190211,-12744010,15932686,3572,1735,25225.6837
13048969,-70735692,40710151,46083442,-12535785,15749758,3573,1756,25225.6837
13112530,-70996476,40582070,46126386,-12359053,15599565,3574,1777,25225.6837
13365505,-71091416,40388870,45933086,-12440943,15241531,3575,1799,25225.6837
13303837,-71486271,40421235,46005916,-12530171,14748704,3576,1820,25225.6837
13495532,-71944098,40324234,46118286,-12474463,14389401,3577,1841,25225.6837
13686553,-72172430,40259138,46197326,-12420947,14086156,3578,1862,25225.6837
13655059,-72303503,40227439,46357365,-12344623,13587709,3579,1883,25225.6837
13717957,-72465302,40067434,46219890,-12346647,13573830,3580,1904,25225.6837
13783360,-72859674,40098951,46103577,-12273588,13044955,3581,1925,25225.6837
13751355,-73120379,39939588,46019509,-12317123,12757950,3582,1947,25225.6837
13686276,-73379008,39620848,46208468,-12199020,12545620,3583,1968,25225.6837
13877941,-73510554,39683418,46191268,-11920896,12619630,3584,1989,25225.6837
13560957,-73937025,39557892,46451422,-11934882,11980203,3585,2010,25225.6837
13560702,-74001860,39494060,46423489,-11736596,11713936,3586,2031,25225.6837
13530650,-74167996,39621953,46347215,-11359042,11598116,3587,2052,25225.6837
13434612,-74689090,39271522,46529613,-11311191,11354091,3588,2073,25225.6837
13370815,-74688892,39240029,46384697,-11103662,11231625,3589,2095,25243.0669
13182198,-74986565,39337073,46599121,-10970141,11001313,3590,2116,25243.0669
12991744,-75215905,39242605,46629605,-10981563,10673679,3591,2137,25243.0669
12577340,-75378199,38990028,46643813,-10722005,10398772,3592,2158,25243.0669
12547568,-75740524,39054097,46901197,-10711183,10203062,3593,2179,25243.0669
12007389,-75774985,39025789,46855749,-10721054,9982604,3594,2200,25243.0669
11910924,-75936510,38803008,46676210,-10380835,9780465,3595,2221,25243.0669
11527888,-76000138,38550214,46437859,-10426157,9678929,3596,2242,25243.0669
11114141,-76196158,38361476,46138615,-10044637,9439311,3597,2264,25243.0669
10862122,-76526920,38458946,46341552,-9608277,9381662,3598,2285,25243.0669
10353098,-76984327,38143187,46118105,-9283303,9285334,3599,2306,25243.0669
9812273,-77115572,37987212,45741405,-8968690,9006572,3600,2327,25243.0669
9272106,-77280546,37895059,45724769,-8809626,8833754,3601,2348,25243.0669
8827109,-77412308,37802268,45855998,-8694418,8592626,3602,2369,25243.0669
8221851,-77705398,37455218,45672995,-8598346,8278058,3603,2390,25243.0669
7649904,-77739978,37427122,45835022,-8991133,7860764,3604,2412,25243.0669
7142964,-78135645,37398622,45613446,-9266403,7686856,3605,2433,25243.0669
6632990,-78232603,37146678,45639920,-9815246,7356274,3606,2454,25261.1908
6028777,-78527451,36927300,45701077,-9853871,7508151,3607,2475,25261.1908
5329517,-78757845,36772391,45403877,-10260458,7178767,3608,2496,25261.1908
5042842,-78953381,36582804,45313985,-10474572,6975788,3609,2517,25261.1908
4375489,-79281757,36395771,45005335,-10684719,6961335,3610,2538,25261.1908
3705491,-79279459,36049129,44799263,-10913317,6688871,3611,2559,25261.1908
3259581,-79442312,35828682,44488383,-11268889,6258036,3612,2581,25261.1908
3004419,-79702545,35575050,44638899,-11498897,6001218,3613,2602,25261.1908
2210517,-80032283,35452702,44821985,-11604083,5997984,3614,2623,25261.1908
1763951,-80161409,35168418,44828745,-11914594,5588175,3615,2644,25261.1908
1223395,-80358350,35012446,44589436,-12344713,5308391,3616,2665,25261.1908
905474,-80554887,34886907,44527056,-12576349,5236130,3617,2686,25261.1908
426223,-80649968,34507079,44308519,-12628220,4874047,3618,2707,25261.1908
-51320,-80845789,34286847,44378676,-12934213,4913616,3619,2729,25261.1908
-463485,-81174958,34225789,44319380,-13056840,4798786,3620,2750,25261.1908
-1068622,-81370383,33942569,44303669,-13023672,4463258,3621,2771,25261.1908
-1260912,-81531392,33656589,44183220,-13419012,4348523,3622,2792,25261.1908
-1580273,-81692883,33371458,44291462,-13689890,4307860,3623,2813,25279.1806
-1993886,-81921750,33182722,44100415,-13570115,3997842,3624,2834,25279.1806
-2629228,-82054677,33123137,43956115,-13866773,3790860,3625,2855,25279.1806
-2727528,-82147870,32708844,43942761,-14016332,3629949,3626,2877,25279.1806
-3171583,-82574824,32584168,43774551,-14324125,3301372,3627,2898,25279.1806
-3523107,-82703149,32267329,43948821,-14527004,3039802,3628,2919,25279.1806
-3842615,-82701279,32046024,44052887,-14747308,2691074,3629,2940,25279.1806
-4318978,-82931707,31953466,43988450,-15010222,2444756,3630,2961,25279.1806
-4352964,-82960720,31666418,43976765,-15295426,2247522,3631,2982,25279.1806
-4736518,-83088726,31317873,43880858,-15444346,1905993,3632,3003,25279.1806
-4959110,-83545926,31064041,43807634,-15804805,1567293,3633,3024,25279.1806
-5437456,-83544660,30843798,43783429,-16054605,1447564,3634,3046,25279.1806
-5280300,-83704341,30555483,43839152,-16442111,1195148,3635,3067,25279.1806
-5694716,-83736121,30366736,43726254,-16683120,940494,3636,3088,25279.1806
-5918245,-83963385,30112890,43460029,-17059551,805164,3637,3109,25279.1806
-5982820,-84027125,29953728,43687404,-17378645,593361,3638,3130,25279.1806
-6175244,-84155286,29667746,43563843,-18014652,460363,3639,3151,25279.1806
-6398499,-84513503,29381990,43300220,-18247169,297497,3640,3172,25296.194
-6369472,-84541563,29030681,43355650,-18488468,89375,3641,3194,25296.194
-6403057,-84669121,28743638,43271114,-18648766,-30300,3642,3215,25296.194
-6499521,-84830646,28520858,43248772,-18993352,-158044,3643,3236,25296.194
-6247190,-85022373,28199990,43387281,-19189726,-755187,3644,3257,25296.194
-6533215,-85186379,28106156,43456533,-19325489,-1003570,3645,3278,25296.194
-6344432,-85247836,27849542,43441914,-19853702,-1259451,3646,3299,25296.194
-6378158,-85277289,27594412,43416153,-20178393,-1560388,3647,3320,25296.194
-6253032,-85436651,27274392,43544814,-20376333,-2000304,3648,3341,25296.194
-6158641,-85467379,27146085,43300154,-20757117,-2314112,3649,3363,25296.194
-6064230,-85693876,26922036,43379387,-20976875,-2372343,3650,3384,25296.194
-6067131,-85428017,26698595,43466821,-21246650,-2683462,3651,3405,25296.194
-5877941,-85653273,26410072,43363811,-21359723,-2737295,3652,3426,25296.194
-5722640,-85548853,26025989,43386191,-21494832,-3051391,3653,3447,25296.194
-5658161,-85843802,25993664,43401168,-21772525,-3060204,3654,3468,25296.194
-5502867,-85674126,25641515,43265159,-21742763,-3323494,3655,3489,25296.194
-5407392,-86098150,25449415,43121859,-21920918,-3660373,3656,3511,25296.194
-4965928,-85927827,25127254,43276089,-22260235,-4000212,3657,3532,25314.1808
-4903163,-86056779,24967248,43287681,-22382304,-4172604,3658,3553,25314.1808
-4651896,-86050980,24614452,42922185,-22397180,-4028218,3659,3574,25314.1808
-4525877,-86113555,24422097,42870313,-22596720,-4356389,3660,3595,25314.1808
-4210558,-86043137,24164627,42809130,-23109727,-4833821,3661,3616,25314.1808
-3797679,-86335002,24002295,42955958,-23020688,-5092185,3662,3637,25314.1808
-3800427,-86297760,23683113,43139866,-23246481,-5495002,3663,3659,25314.1808
-3708668,-86128325,23331369,43197715,-23496992,-5421366,3664,3680,25314.1808
-3265208,-86320206,23073066,43005391,-23395284,-5537361,3665,3701,25314.1808
-2981001,-86283636,22879646,42693210,-23469929,-5702797,3666,3722,25314.1808
-2825401,-86571192,22335996,42499570,-23461600,-5976587,3667,3743,25314.1808
-2476485,-86503730,22301740,42696864,-23385906,-6182354,3668,3764,25314.1808
-2351249,-86434915,22109379,42827335,-23399644,-6389836,3669,3785,25314.1808
-2131629,-86331571,21820625,42765835,-23404095,-6771008,3670,3806,25314.1808
-1783186,-86785279,21467220,42649798,-23508564,-6701887,3671,3828,25314.1808
-1500316,-86420231,21273781,42543361,-23795779,-7233515,3672,3849,25314.1808
-1217147,-86447159,20920775,42679782,-23916365,-7364706,3673,3870,25314.1808
-1122082,-86707382,20760564,42768265,-23828662,-7859674,3674,3891,25331.1959
-807674,-86668055,20375424,43142590,-23844263,-8231086,3675,3912,25331.1959
-588200,-86401350,20150496,43222157,-23730222,-8808404,3676,3933,25331.1959
-525283,-86758920,19894749,43372371,-23439803,-9172266,3677,3954,25331.1959
-115056,-86654854,19604723,43053008,-23119126,-9218254,3678,3976,25331.1959
-55990,-86386116,19189349,43348289,-23152441,-9686344,3679,3997,25331.1959
38146,-86481661,18997211,43392348,-23118014,-9951982,3680,4018,25331.1959
384709,-86410244,18675692,43721127,-22754958,-10165082,3681,4039,25331.1959
413991,-86373320,18388216,43853732,-22937552,-10416092,3682,4060,25331.1959
697000,-86106374,18162819,43692528,-22874847,-10707514,3683,4081,25331.1959
790505,-86429217,17779185,44055213,-22643255,-10959335,3684,4102,25331.1959
883698,-86229572,17618947,43789523,-22721522,-11203128,3685,4123,25331.1959
976770,-86127590,17394878,43208345,-22776089,-11159366,3686,4145,25331.1959
1102551,-86320239,17106776,43426937,-22377171,-11311659,3687,4166,25331.1959
1130239,-86019654,16755448,43688837,-22311210,-11534175,3688,4187,25331.1959
1094556,-86078439,16244976,43934182,-22526412,-12055479,3689,4208,25331.1959
1410934,-86140292,16051349,43500754,-22338186,-12587918,3690,4229,25331.1959
1376928,-85973536,15860044,43373073,-22274821,-12813702,3691,4250,25349.1938
1246586,-85935898,15477875,43530152,-22300955,-13109988,3692,4271,25349.1938
1562696,-85932054,15284245,43332286,-22500024,-13431761,3693,4293,25349.1938
1624268,-85895888,15060392,43671554,-22307768,-13773368,3694,4314,25349.1938
1586730,-85690574,14454150,43602906,-22417087,-14080477,3695,4335,25349.1938
1680726,-85688015,14293923,43624955,-22352764,-14585398,3696,4356,25349.1938
1676913,-85453247,13942812,43560992,-22198655,-14953259,3697,4377,25349.1938
1674828,-85514988,13655553,43384558,-22086219,-15070337,3698,4398,25349.1938
1925050,-85507431,13175086,43275460,-22023133,-15402002,3699,4419,25349.1938
1764234,-85341598,13016547,43368240,-21985559,-15545782,3700,4441,25349.1938
1791552,-85268751,12505642,43280514,-21981584,-15779378,3701,4462,25349.1938
1948027,-85133680,12281147,43309767,-22105185,-15865398,3702,4483,25349.1938
1721718,-84997421,11867690,43249247,-22219000,-16372920,3703,4504,25349.1938
1941466,-84861669,11610853,43066195,-22300162,-16559299,3704,4525,25349.1938
2098335,-84759887,11418278,43015341,-22285283,-16821816,3705,4546,25349.1938
2092980,-84783506,10748001,43001319,-22539525,-17005749,3706,4567,25349.1938
2122637,-84584102,10588187,42730317,-22371023,-17283146,3707,4588,25349.1938
2120169,-84743067,10205181,42869726,-22672488,-17438278,3708,4610,25366.4581
2179625,-84442362,9853640,42847901,-22591598,-17751610,3709,4631,25366.4581
2496769,-84309764,9851563,42613551,-22660900,-18002385,3710,4652,25366.4581
2459626,-84137736,9277243,42306946,-22741725,-18196243,3711,4673,25366.4581
2648536,-84166783,9052545,41995556,-22882430,-18504885,3712,4694,25366.4581
2421450,-84094463,8511420,41929102,-23238162,-18729079,3713,4715,25366.4581
2672297,-83794792,8286281,41745665,-23327396,-18894523,3714,4736,25366.4581
2637137,-83854456,7839645,41849192,-23652851,-19333383,3715,4758,25366.4581
2824849,-83653130,7583017,41832487,-23829741,-19864844,3716,4779,25366.4581
3013097,-83583195,7326395,41896523,-23974217,-20225877,3717,4800,25366.4581
3229835,-83409762,6718458,41653494,-23793724,-20687110,3718,4821,25366.4581
3036080,-83274700,6400544,41520751,-23677393,-21054891,3719,4842,25366.4581
3000774,-83171004,6017734,41345121,-23532223,-21258336,3720,4863,25366.4581
3220917,-83068540,5792817,41388452,-23491443,-21528090,3721,4884,25366.4581
3248100,-82962678,5281910,41215160,-23258390,-21914810,3722,4905,25366.4581
3276706,-82696259,5026339,41092176,-23419142,-22151034,3723,4927,25366.4581
3303877,-82460052,4579262,41118463,-23243230,-22530329,3724,4948,25366.4581
3269227,-82390083,4260290,40885101,-23044921,-22641777,3725,4969,25384.1801
3360718,-82154952,3908543,40927516,-23127596,-22904403,3726,4990,25384.1801
3421627,-82019804,3652767,40901608,-23262086,-23030313,3727,5011,25384.1801
3321472,-81848896,3142704,40764470,-23404435,-23228020,3728,5032,25384.1801
3478207,-81714265,2950128,40880258,-23414198,-23506648,3729,5053,25384.1801
3315033,-81479221,2536242,40698007,-23565135,-23651563,3730,5075,25384.1801
3471525,-81539918,2216005,40588978,-23443862,-23902854,3731,5096,25384.1801
3530331,-81270743,1768713,40554703,-23467599,-24090646,3732,5117,25384.1801
3367016,-80937595,1386738,40365495,-23473131,-24406643,3733,5138,25384.1801
3586764,-80801843,1129902,40147807,-23698270,-24506083,3734,5159,25384.1801
3614489,-80892796,587089,39974413,-23664117,-24725621,3735,5180,25384.1801
3642573,-80625499,267682,39750862,-23655105,-24910231,3736,5201,25384.1801
3576411,-80490833,12755,39845744,-23623871,-25146973,3737,5223,25384.1801
3570117,-80284518,-657535,39499786,-23836757,-25409654,3738,5244,25384.1801
3599265,-80214747,-945013,39364276,-23758905,-25636124,3739,5265,25384.1801
3563546,-79881996,-1264000,39230072,-23824693,-25788453,3740,5286,25384.1801
3526658,-79645150,-1774489,39152237,-23805815,-26027593,3741,5307,25384.1801
3650860,-79705090,-2158350,38896910,-23959920,-26285986,3742,5328,25401.527
